Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104
390,Yes,-0.567417261,-0.626332206,-1.165427091,-1.807475677,-0.65043996,-0.534210161,0.325459954,-1.511381235,-0.904761373,-0.724653522,0.265784372,0.22396529,-0.02266197,0.101366477,-0.609979398,0.613392565,-0.339466955,-1.288383457,0.649034396,-1.332859286,-1.271539985,-1.17054171,0.126896512,0.099202449,-0.188882493,0.390600131,-0.74559114,-1.010771517,1.827603649,-0.963766849,0.562542825,-0.855872392,-1.679944262,-0.132902497,2.020372542,-0.293245379,1.172208646,-0.471230509,-0.351874405,1.584942793,-1.841812045,-0.047462094,1.244520407,-0.266136588,1.667061752,-1.646308952,-0.414793289,1.435019801,-0.824388596,-0.608795934,-1.219897975,2.481873826,-1.204337683,0.868349004,1.311001653,2.531995455,0.350411172,0.838814628,-2.037519024,0.085808478,-0.275191289,-0.272641078,-0.06917144,1.501290799,-2.100972436,0.771833182,1.021009197,1.71890599,1.600477441,-0.618917079,-0.128119218,-0.17606833,1.890587879,0.220300457,0.835510704,2.418142927,0.844536563,0.156128694,0.543653844,-1.608369867,-1.447515088,-2.039063011,-0.83643021,0.901085525,0.213102936,1.202521569,-0.889103167,0.968583747,-0.200637853,0.307372838,-0.554842017,0.397851031,-0.951941955,-2.365234206,-1.199161344,-0.419250554,-0.049069276,0.695301916,-1.10767484,0.504295405,1.146652232,-0.148676988,-0.013194163
3180,Yes,1.335799013,0.782442592,-0.088351835,-0.242196802,0.451320179,-0.124996452,0.233489165,-0.125400595,-0.299087518,-0.650806073,0.510760003,0.359813089,0.179442486,0.182064993,-0.146726378,1.603047187,-2.156195132,0.535273511,-0.693711504,0.263465219,1.350796514,-0.850474601,-0.60635269,-1.135968784,1.004258355,-0.619571813,-0.763076353,2.191890925,1.499895427,1.14049772,0.321267626,-0.268456719,0.935683926,1.580304351,1.051956543,-0.372496015,-0.527072261,0.04785388,0.231934075,1.210325037,-0.679297806,-0.676305058,1.287448192,2.357835373,-0.274270295,1.678231208,-1.359221706,0.259457694,-0.935343947,0.057240468,-2.551869044,0.788559208,-1.62188559,0.630285314,-0.979814801,-0.13243275,-0.648916139,1.003793689,-0.977093667,0.619014464,0.963991517,1.865262424,0.6332959,0.221821403,-0.919136876,2.147206743,-0.148735014,0.073565625,-0.825322286,0.050338344,-0.402676624,-2.263171788,-1.291883898,1.03989729,-0.412693056,0.499198153,0.864578527,0.697241664,-0.716607566,-0.09525132,-1.102732003,1.675532297,-0.622160838,0.336389485,-1.963866389,0.109495785,1.246647825,1.190429196,-0.911521191,-0.180424168,-1.817594104,0.389918021,-2.067302179,-0.010609502,0.835433835,-0.878569726,0.205562617,0.23176254,-1.491210282,-1.288905308,-0.401731335,-0.011672725,0.393444156
2892,No,0.273832891,-0.302389338,-0.088351835,0.313224734,0.06290025,0.677009871,-0.753332544,0.356045311,0.851692807,0.987130358,1.061955173,1.039052083,0.836281969,-0.544221657,0.424727533,-0.434477035,0.384189625,0.060094076,0.812803518,1.071944471,2.109538007,1.239277687,-1.291943119,2.125249495,0.765504363,0.809246778,-0.101277611,1.512396881,0.684909564,0.364320253,1.412509116,0.645292971,-1.766254456,0.832964404,1.693390902,2.449004877,-0.923383791,0.006819708,-1.831247845,-0.759658975,0.148986567,-0.759267303,-0.086278046,1.314071865,-1.36767557,1.365000203,-0.647243064,-0.406213355,0.698923939,-0.452475078,0.389858109,0.749451688,-0.725976744,1.919056402,1.115158105,0.325284959,1.572475306,-0.085951044,0.725166408,-0.854179361,1.768633806,-0.960023388,0.96848567,-0.65741083,-0.606823831,-0.754834077,-0.235559489,0.769506333,0.724693579,-0.419225301,-1.228901773,1.293444916,-0.047993021,-0.077976807,-0.540419564,-0.117869662,0.972488075,1.09572693,-0.391008281,-1.701795538,-1.031720332,0.551288289,0.998929377,-0.442592587,-0.976278526,-0.97987316,-1.108787206,0.930941795,0.600278112,-0.985859064,0.757516691,1.061786796,-0.2888918,0.088876313,0.258890323,1.715183059,1.340457595,-0.753863347,0.471597306,1.053348551,0.056884169,-0.352486039,-0.652491016
1060,No,-0.307943402,-0.419697553,-1.278803434,-1.151068407,-0.251917814,0.384714364,-0.967102485,0.366987264,3.486374077,0.031544361,0.449516095,1.37867158,0.204705543,-1.189809791,-0.285376724,-1.133056768,-0.507098482,0.158240278,-2.394783484,1.692639621,-0.49542491,-0.381499511,-0.52721119,0.273353654,1.042979622,0.071661753,-0.787909586,-0.160277575,0.852054755,0.968611279,-0.623659703,-1.388150564,-1.435531314,-0.459704439,-0.844729505,0.286691777,1.038113454,1.041578231,0.406497854,0.127980719,-1.298216877,-1.395672109,0.171253852,-1.514450784,1.254101287,0.470022589,-0.642309436,0.594092976,0.284927402,-0.563860371,2.490874113,0.833141967,0.239360865,-0.509621779,0.084625291,0.294675135,1.137593625,1.378986774,1.114924037,1.026329505,-1.251887651,0.433585538,0.313504792,-0.603558821,-0.54650417,-1.098277761,0.520475089,0.882660959,-0.093413575,0.435499124,-2.668604165,0.938102019,-1.757387012,-0.025972523,-1.375138541,0.176990228,1.338581984,0.00538974,1.148457257,-0.219393228,-0.358688565,0.460870878,1.397366507,-0.520272284,-0.015977632,1.972713213,-2.021167245,-0.962800372,1.716212971,0.00282233,-0.541741708,1.024258007,0.490744756,0.294717807,-0.205173186,2.390440996,1.291961475,0.806376173,0.655203715,0.538907766,-1.74969735,0.249595248,-1.698924974
690,Yes,-0.510300374,-0.556377766,1.668981479,1.323082073,-0.556633661,-0.492829,2.202161188,2.130465262,0.306586337,-0.946195871,1.000711265,0.903204284,-2.018443477,-0.382824624,0.980286447,1.02089741,2.235376202,1.645912449,-0.533012349,-1.000928692,-0.171456149,0.735466772,-1.177120606,-2.421416884,-0.125252664,-0.767690469,-0.320681685,0.511252269,0.415925083,-0.1858306,-0.862194539,1.918751165,-1.004177812,-0.289534915,-0.382536695,1.227843901,-1.134308863,1.296814687,1.256340089,1.136839291,0.874510157,-1.256179615,-0.621548998,0.999772932,-1.172530936,-0.89425546,1.293724998,-1.625076597,-0.335679516,0.904616645,-1.236820394,-0.407060044,0.730606705,-0.541169646,-0.249741905,1.192506951,0.392469241,-0.900098209,0.414627835,0.487083551,-1.249001401,-0.334896618,0.24908275,-0.460210108,-0.720663336,-0.048721094,-1.883654869,-1.322045148,2.173425464,-0.398652447,-2.602611139,-1.108483024,-1.369521509,1.871315146,-0.05367391,0.715765844,1.765809811,0.090929099,0.459722895,-0.011458956,1.272883483,-1.829101492,-1.90698109,1.511674968,0.141477489,0.82999601,-1.522725935,-1.171891659,0.933798785,-0.72671332,0.003468614,1.725181843,3.069776209,0.529239493,-1.134666528,-1.176620874,0.322502223,-1.691543337,0.187369558,-1.569048115,-0.783980928,-1.721996321,1.342830268
886,Yes,-0.283056759,-0.510100214,-0.371792692,-0.494661137,-0.541995755,-0.544062819,0.844970627,-0.567637839,-0.904761373,-0.650806073,0.265784372,0.020193592,-0.856342853,1.231145711,0.271905743,0.49696261,0.576847013,-1.265235679,-1.68586337,0.665210749,-1.283514976,-0.013697747,-0.082626395,-0.164561972,0.943323738,-1.553370866,1.121621976,-1.011941492,0.590569484,1.087155976,0.569252232,-1.059903034,-0.286444958,1.386417302,1.622734532,1.311394018,1.196393738,-0.309493465,0.966831201,0.001695106,-0.733104572,-0.140862189,-1.367017543,-0.140176398,1.437389927,0.045894459,1.378482854,-0.732731266,1.815290991,0.327510303,-0.7296645,0.000413132,0.218036082,0.313774311,0.53786106,-1.431662105,1.953715188,0.136414405,-1.223102876,-0.283853964,-1.357747056,0.230651644,1.817797998,-0.09020539,-0.685780619,0.974028171,-0.32679586,1.224798614,-0.068686846,0.790442381,-0.549134969,1.113630369,0.767732348,-0.538616151,0.114806387,0.189538403,-0.034938758,-1.870011772,-1.750412432,0.952656937,0.007186011,-0.179341533,0.738219793,-0.92001252,-0.962881099,-0.951087222,0.87155323,0.560613714,0.872766155,0.254418878,1.400905334,-0.120354933,-1.737752578,-0.618919787,-0.951438031,1.043307223,0.610311635,1.119897259,-1.772789539,-1.151835381,-1.717531833,-0.700124888,0.058787388
2830,Yes,0.152255517,0.132404412,2.689368564,1.626039275,-0.041420601,-0.448820463,0.847456324,0.002255516,-0.299087518,-0.133873926,1.368174712,1.174899882,-2.473178503,1.150447194,6.148458937,1.370187276,2.387536021,-1.397943605,-1.161423849,-1.3906461,0.039081687,1.585834932,-2.032528748,0.806233962,-0.720391821,1.105172483,0.872068153,-0.057950506,1.609647393,-0.546349741,1.48503342,-0.88271487,-0.467875877,1.452674239,-1.215995654,-1.104246353,-0.845047596,-0.017292374,-0.098981164,-1.230841719,0.159328124,1.233607636,-0.930118236,-0.151329342,0.579781302,0.433121714,-0.730209181,-1.644695045,0.555470448,-0.595535402,-0.885281561,0.084916919,0.916796812,1.225289898,0.44545822,-0.642911871,-1.03159431,-1.843668489,-1.446600407,-0.141266129,-0.00799646,0.648946123,0.263952565,0.111449953,-0.442530541,-0.908991821,-1.357264516,0.641554324,-0.752581119,1.568344521,1.267505904,1.546415884,-0.198856847,-0.130785067,1.55041902,0.06813213,0.79885384,-0.663438175,-1.002308433,0.219107596,-0.31600954,1.496633689,1.035241213,-1.377398114,-1.730416977,2.138791512,-1.764782599,0.011416119,-0.096094132,0.409213751,1.919135448,-0.513633428,0.626718017,0.082331894,0.327762935,1.356011896,2.098417547,0.025018792,-0.689030888,-1.909852624,-1.354006219,-1.016582123,0.885671285
582,Yes,-0.445431909,-0.424002441,-0.655233549,-0.343182536,-0.415408793,-0.19659243,-0.397877873,0.302247378,1.21509712,2.118473285,-0.346654706,-0.726969302,-0.679501453,-0.140729074,-0.682751679,1.719477143,1.06665941,0.429537124,0.922858685,-0.921069719,0.275095212,-0.105555727,1.010065059,0.712256588,1.583537073,0.091532152,-0.620617455,-2.370728498,-0.370288028,1.050937697,-2.420905717,-0.215623964,0.25741142,-1.959137646,0.386206155,-0.580998011,-0.852888217,-0.935847633,-0.05170066,0.265194479,1.953371255,-0.881022749,-0.800097011,0.961219693,0.43856635,-0.155623743,-0.71580346,0.463868478,1.55536031,0.408481534,1.44820312,0.759194139,0.66064508,-0.400240937,-0.535296694,0.689567015,-0.143596158,0.623643406,0.679074762,0.915140715,0.49121017,0.098196628,0.1992439,-0.588864822,0.902627086,-0.061071854,0.526060237,-0.97052338,-0.917201342,0.899132342,-0.233287596,-1.191220786,-0.58660756,0.623961448,1.346995814,0.406455885,0.045577106,0.36715001,0.568236793,0.282798893,-0.133768759,-0.683036775,0.138903247,-1.40834762,1.732215928,0.535789414,-1.87893845,1.860995918,0.294460766,0.802024158,0.315127413,1.476862778,-0.802334651,1.532893818,-1.971323411,0.063636765,0.656355047,-0.419882847,0.015058904,-1.546011851,-0.384964494,2.081907505,0.486349867
503,Yes,-0.487045641,-0.486423326,0.365153537,0.868646271,-0.482000957,-0.494799531,0.698811643,-0.149108159,-0.601924446,-1.167738219,1.000711265,0.903204284,-0.275292541,0.827653127,0.121765037,-0.02697219,-1.607306293,0.039125182,1.397272642,-0.689325791,-0.247505047,0.972800239,0.941375613,0.547877193,-0.859607473,0.581683309,-1.153347395,-1.116628987,-0.022123078,-0.406081921,0.070131042,-0.785213255,0.402854953,0.459662011,-0.172855608,0.964181529,0.794773775,1.57493044,0.599101355,0.064183723,-1.0793198,-0.442482841,-0.554655439,0.740026676,1.511338622,-1.958791038,0.63118025,0.101833848,-0.629008533,-2.766619585,0.10805997,-1.52256238,-0.921409872,-1.271648379,-0.598557199,1.130341455,1.046232972,0.071862736,-1.084743568,1.285418876,-0.307372305,0.079911091,-1.555865986,1.698287337,0.550979538,-0.207673204,0.021401394,-1.116316566,-1.204596346,0.245114777,-1.432544649,0.068420184,2.120936655,-0.167444135,0.578457561,-0.692557409,0.705135141,0.925244913,0.29174366,-0.233658568,0.49020603,-1.173362572,0.740638859,-0.016653029,-0.429942078,0.120475321,0.423582196,0.771624585,-0.317697301,-1.656056166,0.898587692,0.211788744,1.198138854,1.063654655,-0.321707851,0.452421715,-1.715589122,-0.349121279,-0.117800672,0.147552733,-0.594956615,-1.536304281,-0.699646292
419,Yes,-0.558033772,-0.66830487,-0.938674406,-1.555011343,-0.627967682,-0.455388901,-0.447591813,-0.599551867,-0.904761373,0.848297153,-0.652874245,-1.202436598,-0.477396997,-0.786317208,-0.388023941,-1.016626813,-0.142103333,-2.005718682,-1.732484784,-0.337408222,-0.199691576,-1.567838244,1.682215967,-0.722110675,-1.202069349,-0.086436512,1.008977544,-0.141243293,0.932361894,-0.367632516,-0.18715181,-1.117622206,-1.147846151,0.597583485,2.121030763,-0.038128343,0.203406182,-0.501837875,-0.185210376,-1.271529635,0.110382418,-0.35975369,0.320217111,1.857150504,-1.305524477,0.652200894,-1.064330181,0.307892359,1.758721701,-1.037086465,3.432004885,0.942990817,-0.630616819,-0.76863967,0.468486243,0.549034056,0.646336479,-0.512974245,-0.010725368,-0.35285695,-0.729783048,0.666061996,0.006340165,-0.209391949,0.48468239,-0.324975609,0.39958688,-0.498617818,1.618932243,0.909007436,0.801546963,-1.76980859,0.386264714,1.939770019,-0.568190487,-0.950693531,-2.182150382,-0.382554977,-0.241814081,-0.982140682,1.907106443,-0.669181908,-0.233394815,-2.382201103,-2.59310748,0.318527705,0.460270981,-2.739978615,-0.003415648,0.007331266,1.734110147,-1.085783047,1.471088927,-1.156331798,0.286133324,0.2095089,-0.360807125,0.697237527,0.435504579,-1.559490176,0.522722702,0.716898243,0.517145641
554,Yes,-0.447471798,-0.435840885,-0.201728178,-0.494661137,-0.532924376,-0.515818534,0.695828807,-0.404420382,0.306586337,-0.798500972,0.020808741,0.359813089,-0.174240312,0.343462027,-0.062655243,0.438747632,1.438784771,1.865797596,0.490773103,0.673934005,-2.462807493,0.738665218,-0.276889989,-0.357206474,-0.339951488,-1.122204717,1.529222947,-0.43019056,-1.026945396,-0.169763162,0.744825918,0.940521159,-1.265610972,0.204947781,0.361951629,-1.226419051,-0.210674968,0.273368887,-0.278699654,-0.894078419,-0.375140008,-0.107034441,-1.917282508,-1.04629466,-0.340021892,0.110966472,0.092656898,-0.077286797,0.520060574,-2.000748087,-1.557254453,-0.599176185,0.02232172,0.468527864,0.891854303,-1.286230888,2.85528222,0.178244651,0.799853768,2.314018523,0.835623891,1.3236465,0.792736572,0.580340971,0.222187397,0.437631363,-0.616657205,-0.314548296,0.013891734,-0.814892399,0.043643732,1.78503023,-0.042214271,-0.670419505,0.590723449,1.031875953,-0.76790102,-0.811459205,-0.34122586,-1.161766162,1.573358749,-1.437179732,-1.829780213,1.502972694,-1.190291426,-0.215465943,-0.50532924,-0.299086433,-0.698126185,-0.529690899,2.304961727,-0.942876006,-0.866293731,1.084747176,-0.14814353,0.102634852,0.596960351,0.712276797,-0.374203173,-0.901919952,-1.158886472,-0.272203577,-1.068598943
774,Yes,-0.255722248,-0.207681788,0.591906222,0.818153404,-0.295006861,-0.505965877,0.695828807,-0.727207979,0.306586337,-1.389280568,0.020808741,0.359813089,-0.073188084,1.231145711,-0.136193548,0.671607543,-1.411171696,2.46767679,-0.020823806,-0.669628456,0.54713066,1.323246644,-0.925212469,1.501730352,1.029235723,0.018013493,-0.405605639,0.58961034,-0.099505746,0.633168009,-0.239343102,-1.09401433,-0.952486165,0.046050718,-0.788490723,-0.321567701,-0.850655628,-1.150058395,0.458825025,-1.366937174,1.034029428,-1.46483964,0.344287395,-0.67010664,-1.35341666,0.037596971,1.486542232,1.394204268,0.386838586,-0.161875227,-0.009709426,0.235906631,0.007162862,2.228632707,0.799954279,0.995012638,-0.157563744,-0.521976761,0.916579483,-1.098215895,1.829977085,-1.414150405,1.270416269,-0.004346362,-1.144763458,1.763005075,0.555903147,0.024094604,1.32458286,0.691788959,-0.766320089,0.75052048,-0.222631524,-0.19039322,2.259434282,-0.748865693,1.396124295,-0.439052597,1.746897434,-0.340786791,1.131153795,-1.485392434,0.416244857,0.4017928,-0.102730079,0.710586336,-0.518152624,0.1088891,0.033323071,0.00945767,0.379863682,-0.970402053,6.34E-06,-1.464828118,-0.068582595,0.278270625,0.412183288,-0.428601979,-0.145843696,0.197414553,0.28389579,-0.731771624,0.316747126
566,Yes,-0.566601305,-0.602655319,0.535218051,0.868646271,-0.608175583,-0.542092287,1.801466832,1.406472744,0.609423265,-0.724653522,1.674394251,1.37867158,-0.932132024,-0.947714241,0.988138193,0.438747632,0.037151395,-1.521671961,-0.552372085,0.892073172,-0.123834841,-0.317201659,-0.038729104,0.177253784,0.622674648,1.523418069,0.399674841,-0.174480511,-0.840886311,0.080921387,1.11626961,-0.566509274,0.394293716,-1.085947558,-0.088577476,-0.422098997,-0.208227792,0.321622594,0.056194798,-1.560763914,0.159041756,1.117890227,0.533529988,0.328942768,0.093760917,0.770925035,0.24871373,-2.173811475,-0.319634043,-0.100176495,-1.796528797,-0.878771668,-0.439641915,-0.472244577,-0.121897723,-0.255124717,0.55021515,1.412775439,2.010572876,0.132336884,-1.985876107,-1.599912737,-1.047618531,-1.157360025,-0.75280491,-1.17853435,1.15139687,0.285595062,-0.753701597,-3.101211793,-0.82721511,-0.539799815,-0.134431265,-1.117293535,-0.064064339,-0.890224669,-1.120243418,-0.385345632,0.998012182,1.949133648,1.775007402,-0.808450947,-0.28144505,0.436220826,1.089229631,0.700484274,-0.804029465,-0.832959826,0.086682448,-0.395211071,-1.064823281,0.211516371,1.91681941,1.775350677,-0.373084563,1.315885096,-0.783937374,-0.131811622,0.500827389,0.729875278,1.679781431,-0.420809706,-0.591333319
430,Yes,-0.542938595,-0.532700879,0.251777194,0.71716767,-0.365310044,-0.271472627,0.712234407,-0.511104418,-0.601924446,-0.576958623,-0.652874245,-0.726969302,-1.336340936,-1.028412758,-0.637173251,0.729822521,1.648521747,-0.255893311,-1.504813359,-0.36165783,0.165455323,0.161593678,1.651371345,-0.695547087,-0.540041892,1.951426667,0.065691362,-2.210488825,0.465994623,1.282894198,-0.732602215,-0.31619491,-0.229508554,-0.282639919,-0.724986932,0.089675928,0.67315309,-0.411207034,0.660371649,-0.206016106,-0.030399613,-0.174442687,-0.682184693,-1.19667636,-0.836021373,-1.105962136,-0.440205413,2.070959691,0.470419082,0.57573653,-0.193052833,0.513505821,0.572111394,0.054856695,-1.826859676,-0.215968804,-1.563738349,1.821122368,0.419717435,-0.280088454,1.22874149,-1.256325889,0.294924202,-1.044019336,-0.602285745,-1.259205195,-1.364341252,0.912407453,-0.204637326,-0.592306633,0.300040932,-1.741140925,-0.161821478,-0.167862763,-1.365218349,1.017205763,-1.70168174,0.387993759,-0.916113829,0.765401557,1.119502942,1.412236111,1.067545998,-0.740141781,-0.47199926,0.374792568,0.83458011,0.258417045,-1.784085838,0.76647632,1.222452959,1.736975256,0.321837898,-0.62352086,0.515791234,-0.013693499,-1.170201443,-1.382276166,2.216911235,-0.49184299,0.878525713,-0.377557589,3.169492637
4000,No,1.0351194,0.73616504,-0.598545377,0.71716767,0.668620925,0.00899969,-0.967102485,0.412578732,-0.299087518,0.235363322,-0.22416689,0.359813089,1.998382593,-0.140729074,-0.838829071,-0.143402146,-1.053669139,0.51284236,-0.484271415,0.85309138,-0.311406687,0.627872516,-0.67355542,0.468587442,-0.584513101,0.503811455,-0.206111761,-1.503114705,-0.066128382,1.157407292,1.887312101,-0.063219181,0.663332879,-1.978616493,-1.309329705,-1.975922906,-0.756337806,0.540106331,-2.036434515,-0.087543761,0.07478615,-1.934204652,0.237582758,-0.700222474,0.226127223,-0.475389751,-0.571516201,0.050130111,0.40225597,-0.773539218,-0.448152342,-0.109435949,0.473605008,-0.167436332,-2.892802403,0.558433176,-2.034419728,-0.122167602,-1.870681051,0.012389309,1.175165291,0.900873975,0.86223596,-0.008885169,0.902182617,-0.846913011,-0.233526513,-0.218352263,2.625106469,1.074025938,0.124855982,-2.024101734,0.193853559,-0.034239851,-0.804027664,-1.380132957,-0.12898111,1.174530291,0.616365921,-0.215563072,-0.949356589,-1.542495708,0.148595628,-1.602607462,0.966687688,0.707525116,-0.017273529,-2.267332944,-1.134495448,-0.501162225,1.111734627,-1.703941731,-0.065997293,-0.756849392,1.868451123,-1.396368947,-0.832151642,0.342199715,0.5839071,0.013423057,1.161293429,0.232766961,-0.341371536
871,Yes,-0.259802026,-0.186157345,0.138400851,0.414210468,-0.297274706,-0.526984879,-0.034966111,0.658772661,-0.450505982,-0.207721375,-0.285410798,-0.319425905,0.002601087,0.585557577,-0.363511173,1.370187276,0.278936886,-0.281275916,-2.51309002,1.369226771,-0.578575013,-1.03964163,1.939030765,-0.105348848,1.417396678,1.559739321,-1.415622988,1.260407804,-0.922744561,-0.775963075,0.223940821,1.795982539,0.735010602,-1.856210801,0.630434169,0.823586277,0.585594294,-0.458810996,-2.02658285,-0.822853961,0.462869803,0.408560634,-1.197103653,0.70188622,-0.39376178,1.368656546,-0.602152222,-0.179400972,1.103298538,-0.630347403,-0.305513338,0.006025159,-1.105320874,-1.556606637,-1.336828789,1.092486137,-0.089938259,-1.040767057,1.096466872,-0.979789698,-0.596646667,1.380031264,-1.478241885,-1.747524951,0.558658933,1.221686787,0.503730678,0.580838682,-1.411556013,-0.683680746,1.522077414,0.402991635,1.040078498,-1.31593184,0.405873047,1.542856294,0.870167434,-0.476317647,1.28395305,0.198437884,1.127275241,-0.196212845,0.432300745,-1.587962921,-1.222750753,-0.370295651,-1.485419505,-0.200310353,0.30304816,0.994634517,-1.401431896,-0.035323325,1.490431343,0.931273593,0.357904861,-1.611009466,-1.581811829,0.126139212,-0.023335934,-1.091080634,2.109834393,0.265836603,0.131795568
7849,No,3.572333122,1.827454303,3.256250278,2.231953678,1.850786464,0.005715471,0.393568052,0.861198781,1.457366662,0.705033101,1.42941862,1.106975983,0.507862228,-0.947714241,1.20147588,0.031242787,0.585855491,1.106537281,-0.921068369,-0.312543299,0.043445256,-1.167961048,-0.815578072,-0.129355949,1.793477479,1.021650975,-0.822602183,0.772824648,-1.102989333,0.849768509,-1.172281827,1.072166777,-0.218777328,-0.804668253,-0.005925747,1.712346387,-1.701136294,-0.943485332,-0.191151151,0.343038559,0.703098688,-0.157748877,0.339337844,-0.169362049,0.654289417,-0.390778334,-1.767502994,-0.296784867,0.339581513,0.355132814,-0.252674286,0.041094395,0.331584604,0.090133668,0.131784971,-0.247356537,0.959838224,-0.193677748,-0.495964332,-0.677228451,-0.846898186,-0.09021353,0.202803231,0.228780257,1.73775263,-1.987557415,-0.32479155,1.665360487,0.74524182,0.225585222,0.566085648,1.725984659,0.82073461,0.138998675,-2.074436775,0.369104359,-0.455883223,-0.200951206,0.206117822,0.37202113,0.303777407,-0.803105978,-0.632054434,0.630274253,0.271505246,0.113814102,-0.271703787,1.806305409,0.49583607,2.577846076,-0.767319875,1.492373574,2.267851717,1.243239009,0.61047115,-0.960230204,-1.425202886,0.55959019,0.27833897,-0.115841973,-1.567682645,2.605842702,-2.288607303
422,Yes,-0.524171618,-0.566063765,-1.278803434,-1.75698281,-0.62631834,-0.331245416,-0.706104301,-0.50836893,0.306586337,-0.207721375,-0.836605968,-0.387349805,1.240490882,1.392542745,-0.874066176,-1.540561613,0.26911921,0.270345141,-0.42762164,0.941589386,-0.498491143,0.079541081,-0.426495181,-0.755411344,-0.708617498,-0.825115488,0.006596025,0.102245654,-0.480104651,0.144960026,-1.038065272,0.138963682,-1.27573298,1.135410653,-0.182508978,0.941407149,-0.593848252,0.387551383,-0.283898689,0.205506263,0.185595258,1.76874113,-0.748026941,-1.21408124,0.374467617,-0.734806227,0.998230374,0.682352656,-0.783616632,0.492309959,-1.346551517,0.249165162,1.962998034,0.302926116,0.114657196,-0.24253121,0.505617104,0.678604689,2.765938823,-1.590828976,-0.594824077,-1.863429361,-0.092807604,-1.352071385,-0.860825274,0.183047459,-0.212614594,0.007037161,0.581251224,-0.738517962,-0.031147531,-0.294601198,-0.35694578,0.209477837,0.531196123,-0.504768051,-0.084111976,-0.992811346,0.45602443,0.167408255,0.900178915,-1.259689274,-1.062801596,0.966038992,-0.641827394,0.405295248,1.308520838,-0.208792655,-0.735040339,-0.625505899,0.4822024,0.795938072,0.418079687,-0.252753674,2.246286775,0.225776077,2.508370833,1.080688197,-0.847025899,1.225105707,-0.292287207,2.287919321,0.419403876
582,Yes,-0.476846197,-0.464898883,-0.258416349,0.010267533,-0.581786119,-0.220895652,0.598886624,0.950558059,-0.904761373,-0.798500972,0.32702828,0.631508687,-0.477396997,0.585557577,-0.135236018,0.438747632,-0.101629238,0.741907644,0.339895741,-0.842004751,1.216765335,0.926295027,-0.383363415,-0.456624082,-1.173518588,-0.396985299,-0.623885406,1.104609717,0.929999894,-0.017799184,0.753015095,0.601831649,-0.138960116,-1.723689048,1.704861046,0.766132931,-1.04994484,-0.037314645,-0.055231034,0.406975577,-0.015595766,0.987916799,0.186735517,-0.063248564,-1.623586387,-0.039790343,-1.238282107,0.442365504,-1.145746186,-2.523802224,1.234476423,-0.462248401,-0.203329134,-0.079896172,-0.622226639,0.423137406,0.604276541,-0.833189035,0.990867394,-1.44701052,0.561162963,-0.862987638,-0.90745561,0.127308157,0.351692854,0.229933126,0.028221038,1.288783818,-0.83836022,1.44153815,1.268006037,-1.772496944,0.547981957,-1.582888289,1.258433825,0.038809761,0.441759961,-0.178419815,1.030879147,-0.073909699,1.024812777,-0.052616911,-0.798287673,0.503223637,0.450554733,-0.207536048,0.626635723,-1.723645327,0.360803645,-2.093289519,0.640416232,1.097112182,-0.005709276,1.293086992,2.01781574,0.497204344,1.191076444,-1.286680864,0.088535279,-0.087829264,-0.012992389,0.147867358,-0.826097188
3630,Yes,1.430857833,0.632847713,-0.258416349,-0.191703935,0.394211729,-0.452761526,0.990135331,1.672726919,0.512515448,-0.503111174,-0.897849876,-0.047730308,-0.654238396,0.182064993,0.029076132,0.555177587,0.56844555,-1.253123206,0.815277878,-0.686552388,-0.209210364,1.428090408,-0.747025432,1.306559424,0.65519998,0.61370283,-1.267440404,2.179781664,-1.872137008,-0.191614828,-0.879035422,0.772350882,0.955025949,1.299495457,0.894574125,-0.900350656,2.074274542,0.296749421,1.423672595,1.736106627,1.184942273,-0.548906803,-0.21748735,-0.652188907,0.743128339,0.586850734,-1.452008759,-1.647968627,-0.30640482,-0.73385128,0.465408748,-0.704176136,1.254963374,0.165119393,1.653504676,-0.573299028,1.583746753,0.593775553,-1.825325818,-0.379085017,-0.857422264,-0.166119488,0.50280468,-0.669549404,-0.928809286,0.175146113,-0.964901736,0.245014553,0.108994373,0.094501924,2.091515838,-0.690880234,-0.071695291,0.541340915,0.032992291,-0.20687252,-0.289562712,2.039569595,-0.667525994,0.569041933,-0.53497604,-0.097140087,-0.56956572,-0.774020951,-0.991708646,-0.624772541,-0.002175599,0.07435412,0.341630586,0.998709689,-0.538875722,1.294784581,-0.103982414,0.601495449,1.005034277,0.503717929,0.572981885,-1.741922917,-0.360170072,0.374518431,-0.510817679,-0.903248497,0.465288898
